well_id,cycle_num,time_since_injection_end_days,phase,steam_volume_bbl,injection_pressure_psi,steam_quality_frac,soak_duration_days,prior_cycle_count,thermal_conductivity_W_mK,porosity_frac,formation_thickness_m,baseline_reservoir_temp_C,crude_api_gravity,cum_production_bbl,physics_temp_C,temperature_C,viscosity_cP,is_synthetic,data_source
BGW-005,4,9.313,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,77.05,151.772,153.624,21.6,True,physics_simulated_synthetic
BGW-005,4,11.582,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,111.87,140.758,140.23,45.45,True,physics_simulated_synthetic
BGW-005,4,12.107,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,119.91,138.15,141.484,42.31,True,physics_simulated_synthetic
BGW-005,4,16.246,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,183.39,114.473,115.661,203.3,True,physics_simulated_synthetic
BGW-005,4,30.272,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,398.53,52.169,53.456,24715.79,True,physics_simulated_synthetic
BGW-005,4,37.801,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,514.02,47.938,48.476,39334.16,True,physics_simulated_synthetic
BGW-005,4,41.887,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,576.7,47.656,48.775,38234.19,True,physics_simulated_synthetic
BGW-005,4,42.594,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,587.54,47.641,50.275,33201.5,True,physics_simulated_synthetic
BGW-005,4,44.077,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,610.29,47.621,49.391,36077.07,True,physics_simulated_synthetic
BGW-005,4,44.711,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,620.01,47.615,50.111,33716.36,True,physics_simulated_synthetic
BGW-005,4,46.327,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,644.79,47.608,50.15,33593.06,True,physics_simulated_synthetic
BGW-005,4,48.058,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,671.34,47.605,51.489,29645.04,True,physics_simulated_synthetic
BGW-005,4,50.279,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,705.41,47.603,49.159,36875.16,True,physics_simulated_synthetic
BGW-005,4,50.965,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,715.93,47.603,47.571,42865.75,True,physics_simulated_synthetic
BGW-005,4,51.068,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,717.51,47.603,51.132,30644.86,True,physics_simulated_synthetic
BGW-005,4,55.668,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,788.07,47.603,49.174,36821.56,True,physics_simulated_synthetic
BGW-005,4,58.812,production,917.1,423.2,0.747,4.29,3,1.306,0.206,14.48,47.6,17.48,836.3,47.603,51.198,30456.75,True,physics_simulated_synthetic
BGW-005,1,2.164,soak,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,0.0,175.523,176.485,6.72,True,physics_simulated_synthetic
BGW-005,1,13.058,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,99.9,119.452,122.108,134.77,True,physics_simulated_synthetic
BGW-005,1,13.536,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,105.8,117.161,117.938,175.55,True,physics_simulated_synthetic
BGW-005,1,18.973,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,172.83,89.979,91.441,1084.69,True,physics_simulated_synthetic
BGW-005,1,19.022,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,173.44,89.762,90.332,1177.39,True,physics_simulated_synthetic
BGW-005,1,24.527,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,241.3,67.496,67.907,6931.87,True,physics_simulated_synthetic
BGW-005,1,24.709,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,243.54,66.94,66.499,7808.64,True,physics_simulated_synthetic
BGW-005,1,25.104,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,248.41,65.76,67.012,7476.07,True,physics_simulated_synthetic
BGW-005,1,25.885,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,258.04,63.543,63.0,10543.89,True,physics_simulated_synthetic
BGW-005,1,28.448,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,289.63,57.353,58.934,15066.82,True,physics_simulated_synthetic
BGW-005,1,32.949,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,345.12,50.629,52.798,26260.86,True,physics_simulated_synthetic
BGW-005,1,33.946,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,357.42,49.781,50.943,31189.6,True,physics_simulated_synthetic
BGW-005,1,34.347,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,362.36,49.488,49.736,34921.95,True,physics_simulated_synthetic
BGW-005,1,35.298,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,374.09,48.884,50.169,33532.23,True,physics_simulated_synthetic
BGW-005,1,37.561,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,401.98,47.882,48.1,40762.39,True,physics_simulated_synthetic
BGW-005,1,38.078,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,408.35,47.727,49.686,35087.23,True,physics_simulated_synthetic
BGW-005,1,38.877,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,418.2,47.526,45.856,50518.11,True,physics_simulated_synthetic
BGW-005,1,39.146,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,421.52,47.468,47.648,42552.3,True,physics_simulated_synthetic
BGW-005,1,42.12,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,458.18,47.059,45.856,50518.11,True,physics_simulated_synthetic
BGW-005,1,47.246,production,1413.4,271.2,0.692,4.95,0,1.448,0.233,10.27,46.86,18.22,521.37,46.876,45.856,50518.11,True,physics_simulated_synthetic
BGW-006,2,0.644,soak,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,0.0,153.961,155.673,19.35,True,physics_simulated_synthetic
BGW-006,2,4.803,soak,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,0.0,135.415,137.816,52.24,True,physics_simulated_synthetic
BGW-006,2,8.496,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,15.46,121.218,124.88,113.4,True,physics_simulated_synthetic
BGW-006,2,9.825,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,28.5,116.453,117.29,183.01,True,physics_simulated_synthetic
BGW-006,2,9.954,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,29.77,116.001,119.922,154.7,True,physics_simulated_synthetic
BGW-006,2,12.543,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,55.16,106.778,109.052,314.35,True,physics_simulated_synthetic
BGW-006,2,23.271,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,160.37,68.737,73.372,4405.66,True,physics_simulated_synthetic
BGW-006,2,23.554,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,163.16,68.025,67.702,7052.64,True,physics_simulated_synthetic
BGW-006,2,26.027,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,187.41,62.21,64.137,9556.72,True,physics_simulated_synthetic
BGW-006,2,26.895,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,195.92,60.444,61.112,12431.43,True,physics_simulated_synthetic
BGW-006,2,28.16,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,208.33,58.089,59.961,13756.88,True,physics_simulated_synthetic
BGW-006,2,31.505,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,241.14,53.079,56.455,18811.41,True,physics_simulated_synthetic
BGW-006,2,33.358,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,259.31,51.13,53.908,23712.63,True,physics_simulated_synthetic
BGW-006,2,38.453,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,309.29,47.958,50.632,32108.58,True,physics_simulated_synthetic
BGW-006,2,42.324,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,347.26,47.055,49.861,34516.16,True,physics_simulated_synthetic
BGW-006,2,45.32,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,376.63,46.78,50.094,33769.41,True,physics_simulated_synthetic
BGW-006,2,50.178,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,424.29,46.645,48.262,40140.85,True,physics_simulated_synthetic
BGW-006,2,50.344,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,425.91,46.643,50.662,32021.53,True,physics_simulated_synthetic
BGW-006,2,59.348,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,514.22,46.622,50.579,32270.41,True,physics_simulated_synthetic
BGW-006,2,59.419,production,845.8,330.3,0.586,6.92,1,2.354,0.319,16.81,46.62,18.38,514.92,46.622,50.19,33466.37,True,physics_simulated_synthetic
BGW-006,3,0.439,soak,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,0.0,187.115,187.232,5.0,True,physics_simulated_synthetic
BGW-006,3,1.489,soak,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,0.0,180.448,182.32,5.08,True,physics_simulated_synthetic
BGW-006,3,6.299,soak,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,0.0,153.754,156.833,18.2,True,physics_simulated_synthetic
BGW-006,3,10.65,soak,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,0.0,134.233,136.223,57.32,True,physics_simulated_synthetic
BGW-006,3,11.496,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,4.14,130.835,135.326,60.42,True,physics_simulated_synthetic
BGW-006,3,16.681,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,101.83,106.282,112.569,248.82,True,physics_simulated_synthetic
BGW-006,3,18.452,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,135.19,98.204,100.048,583.57,True,physics_simulated_synthetic
BGW-006,3,20.331,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,170.59,89.649,91.968,1043.47,True,physics_simulated_synthetic
BGW-006,3,23.913,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,238.08,73.981,77.802,3083.15,True,physics_simulated_synthetic
BGW-006,3,26.892,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,294.2,63.518,69.265,6185.23,True,physics_simulated_synthetic
BGW-006,3,28.65,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,327.32,58.769,60.549,13061.76,True,physics_simulated_synthetic
BGW-006,3,35.909,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,464.07,48.462,52.302,27491.67,True,physics_simulated_synthetic
BGW-006,3,37.221,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,488.8,47.928,53.968,23581.72,True,physics_simulated_synthetic
BGW-006,3,37.85,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,500.64,47.738,48.916,37727.69,True,physics_simulated_synthetic
BGW-006,3,38.026,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,503.96,47.692,49.389,36083.44,True,physics_simulated_synthetic
BGW-006,3,42.182,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,582.26,47.112,50.009,34038.75,True,physics_simulated_synthetic
BGW-006,3,45.686,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,648.27,47.016,49.778,34786.96,True,physics_simulated_synthetic
BGW-006,3,55.04,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,824.51,46.998,51.626,29269.03,True,physics_simulated_synthetic
BGW-006,3,55.648,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,835.95,46.998,50.827,31531.21,True,physics_simulated_synthetic
BGW-006,3,58.908,production,1829.8,405.6,0.701,11.28,2,1.946,0.302,10.77,47.0,18.06,897.38,46.998,48.003,41136.66,True,physics_simulated_synthetic
BGW-007,3,0.27,soak,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,0.0,174.095,177.072,6.53,True,physics_simulated_synthetic
BGW-007,3,1.776,soak,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,0.0,162.44,161.281,14.41,True,physics_simulated_synthetic
BGW-007,3,2.938,soak,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,0.0,154.189,150.885,25.05,True,physics_simulated_synthetic
BGW-007,3,6.557,soak,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,0.0,132.063,131.037,77.93,True,physics_simulated_synthetic
BGW-007,3,14.072,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,44.51,96.698,95.706,794.95,True,physics_simulated_synthetic
BGW-007,3,14.26,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,46.79,95.995,95.137,828.26,True,physics_simulated_synthetic
BGW-007,3,24.081,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,166.39,62.52,60.37,13269.54,True,physics_simulated_synthetic
BGW-007,3,30.878,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,249.14,51.395,51.614,29301.17,True,physics_simulated_synthetic
BGW-007,3,37.314,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,327.51,47.65,47.792,41971.34,True,physics_simulated_synthetic
BGW-007,3,40.297,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,363.83,47.105,45.745,51058.26,True,physics_simulated_synthetic
BGW-007,3,40.518,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,366.53,47.08,47.467,43290.07,True,physics_simulated_synthetic
BGW-007,3,40.637,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,367.98,47.067,49.349,36217.31,True,physics_simulated_synthetic
BGW-007,3,42.795,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,394.26,46.897,46.546,47277.76,True,physics_simulated_synthetic
BGW-007,3,44.366,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,413.38,46.829,45.765,50962.08,True,physics_simulated_synthetic
BGW-007,3,46.423,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,438.43,46.781,45.991,49865.83,True,physics_simulated_synthetic
BGW-007,3,48.052,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,458.27,46.763,47.033,45124.56,True,physics_simulated_synthetic
BGW-007,3,51.167,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,496.19,46.749,45.745,51058.26,True,physics_simulated_synthetic
BGW-007,3,51.488,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,500.1,46.749,46.387,48002.81,True,physics_simulated_synthetic
BGW-007,3,51.927,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,505.45,46.748,45.745,51058.26,True,physics_simulated_synthetic
BGW-007,3,53.738,production,1869.9,175.4,0.717,10.42,2,2.317,0.299,6.52,46.75,17.1,527.5,46.746,48.742,38356.49,True,physics_simulated_synthetic
BGW-007,1,9.326,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,68.76,107.326,106.686,368.8,True,physics_simulated_synthetic
BGW-007,1,14.106,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,132.14,89.407,89.644,1239.16,True,physics_simulated_synthetic
BGW-007,1,14.482,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,137.13,88.105,85.859,1647.43,True,physics_simulated_synthetic
BGW-007,1,16.995,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,170.45,79.416,77.291,3211.16,True,physics_simulated_synthetic
BGW-007,1,17.072,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,171.47,79.165,76.979,3292.22,True,physics_simulated_synthetic
BGW-007,1,17.963,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,183.28,76.302,75.894,3591.6,True,physics_simulated_synthetic
BGW-007,1,19.35,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,201.67,72.015,72.597,4694.16,True,physics_simulated_synthetic
BGW-007,1,19.521,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,203.94,71.513,69.355,6138.65,True,physics_simulated_synthetic
BGW-007,1,31.773,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,366.41,48.722,46.612,46979.35,True,physics_simulated_synthetic
BGW-007,1,32.451,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,375.41,48.406,47.331,43858.16,True,physics_simulated_synthetic
BGW-007,1,33.689,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,391.83,47.94,46.08,49437.83,True,physics_simulated_synthetic
BGW-007,1,35.445,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,415.1,47.479,47.296,44001.45,True,physics_simulated_synthetic
BGW-007,1,39.206,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,464.98,47.005,45.841,50591.35,True,physics_simulated_synthetic
BGW-007,1,44.539,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,535.7,46.856,45.841,50591.35,True,physics_simulated_synthetic
BGW-007,1,45.118,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,543.37,46.852,45.841,50591.35,True,physics_simulated_synthetic
BGW-007,1,47.029,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,568.72,46.845,45.841,50591.35,True,physics_simulated_synthetic
BGW-007,1,47.518,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,575.21,46.844,45.841,50591.35,True,physics_simulated_synthetic
BGW-007,1,52.459,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,640.72,46.841,45.841,50591.35,True,physics_simulated_synthetic
BGW-007,1,53.82,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,658.77,46.841,45.841,50591.35,True,physics_simulated_synthetic
BGW-007,1,54.544,production,1184.6,170.2,0.611,4.14,0,1.799,0.276,10.81,46.84,18.92,668.37,46.841,46.883,45772.5,True,physics_simulated_synthetic
BGW-008,1,0.074,soak,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,0.0,139.879,141.05,43.37,True,physics_simulated_synthetic
BGW-008,1,2.914,soak,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,0.0,130.588,130.728,79.39,True,physics_simulated_synthetic
BGW-008,1,6.724,soak,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,0.0,119.565,120.356,150.5,True,physics_simulated_synthetic
BGW-008,1,13.695,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,40.3,100.479,101.103,541.95,True,physics_simulated_synthetic
BGW-008,1,14.549,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,48.67,98.285,99.776,594.85,True,physics_simulated_synthetic
BGW-008,1,15.621,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,59.18,95.496,97.027,723.02,True,physics_simulated_synthetic
BGW-008,1,19.349,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,95.74,85.179,83.313,2002.08,True,physics_simulated_synthetic
BGW-008,1,19.844,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,100.59,83.876,81.132,2371.45,True,physics_simulated_synthetic
BGW-008,1,19.986,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,101.98,83.505,85.31,1717.85,True,physics_simulated_synthetic
BGW-008,1,25.88,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,159.77,67.617,69.682,5973.41,True,physics_simulated_synthetic
BGW-008,1,27.646,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,177.09,63.743,62.716,10806.86,True,physics_simulated_synthetic
BGW-008,1,28.792,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,188.33,61.456,59.254,14644.61,True,physics_simulated_synthetic
BGW-008,1,29.37,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,194.0,60.375,60.916,12646.82,True,physics_simulated_synthetic
BGW-008,1,30.49,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,204.98,58.401,60.106,13581.33,True,physics_simulated_synthetic
BGW-008,1,40.996,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,307.99,47.98,50.899,31319.19,True,physics_simulated_synthetic
BGW-008,1,42.693,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,324.64,47.554,48.679,38584.54,True,physics_simulated_synthetic
BGW-008,1,46.835,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,365.25,47.025,46.907,45669.35,True,physics_simulated_synthetic
BGW-008,1,50.472,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,400.91,46.882,46.034,49658.85,True,physics_simulated_synthetic
BGW-008,1,51.766,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,413.6,46.862,47.28,44068.98,True,physics_simulated_synthetic
BGW-008,1,55.823,production,778.6,265.4,0.568,9.59,0,1.528,0.236,11.52,46.83,17.0,453.38,46.838,46.821,46047.88,True,physics_simulated_synthetic
BGW-009,3,0.24,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,188.212,192.707,5.0,True,physics_simulated_synthetic
BGW-009,3,0.995,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,184.45,187.71,5.0,True,physics_simulated_synthetic
BGW-009,3,1.142,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,183.728,187.319,5.0,True,physics_simulated_synthetic
BGW-009,3,1.79,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,180.592,183.897,5.0,True,physics_simulated_synthetic
BGW-009,3,4.687,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,167.43,170.39,9.07,True,physics_simulated_synthetic
BGW-009,3,7.562,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,155.643,157.371,17.69,True,physics_simulated_synthetic
BGW-009,3,8.623,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,151.587,154.619,20.47,True,physics_simulated_synthetic
BGW-009,3,9.929,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,146.803,149.002,27.77,True,physics_simulated_synthetic
BGW-009,3,10.377,soak,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,0.0,145.215,146.708,31.53,True,physics_simulated_synthetic
BGW-009,3,19.029,production,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,169.77,98.317,102.276,499.34,True,physics_simulated_synthetic
BGW-009,3,19.058,production,1565.5,445.4,0.658,10.51,2,1.65,0.296,14.41,46.43,17.83,170.35,98.179,101.97,510.1,True,physics_simulated_synthetic
