well_id,viscosity_cP,fluid_level_m,spm,stroke_length_in,vfd_frequency_hz,rod_string_diameter_in,rod_string_length_ft,pump_depth_ft,tubing_size_in,fluid_specific_gravity,pprl_physics_lbs,efficiency_physics_frac,peak_polished_rod_load_lbs,pump_efficiency_pct,energy_kwh_per_bbl,energy_kwh_per_stroke,actual_bopd,is_synthetic,data_source
BGW-001,4892.1,1129.7,4.85,115.35,40.31,1.0,3316.2,3811.5,2.375,0.994,15900.8,0.4466,16610.3,35.52,3.9486,0.040331,71.34,True,physics_simulated_synthetic
BGW-001,4738.7,852.8,3.067,95.96,57.79,1.0,3316.2,3811.5,2.375,0.956,15769.7,0.4658,16154.1,34.92,2.7245,0.032631,52.9,True,physics_simulated_synthetic
BGW-001,7751.79,410.8,3.815,101.43,58.0,1.0,3316.2,3811.5,2.375,0.977,15840.3,0.426,16596.8,29.55,3.296,0.035437,59.07,True,physics_simulated_synthetic
BGW-001,1057.26,647.1,4.286,72.07,49.04,1.0,3316.2,3811.5,2.375,0.9,15581.9,0.577,15791.9,54.97,1.9939,0.023956,74.15,True,physics_simulated_synthetic
BGW-001,929.91,991.6,3.21,97.71,41.44,1.0,3316.2,3811.5,2.375,0.981,15852.8,0.6024,16104.7,54.07,2.4461,0.033124,62.6,True,physics_simulated_synthetic
BGW-001,143.57,652.3,3.606,111.64,49.19,1.0,3316.2,3811.5,2.375,0.914,15628.0,0.761,16002.5,76.51,1.4473,0.037604,134.92,True,physics_simulated_synthetic
BGW-001,7857.54,328.1,3.838,103.42,35.34,1.0,3316.2,3811.5,2.375,0.939,15712.0,0.425,16490.7,26.94,5.8965,0.035899,33.65,True,physics_simulated_synthetic
BGW-001,388.9,788.9,7.351,136.85,46.22,1.0,3316.2,3811.5,2.375,0.95,15767.9,0.6308,15910.0,60.35,1.9415,0.045833,249.89,True,physics_simulated_synthetic
BGW-001,213.82,702.0,6.61,105.24,59.79,1.0,3316.2,3811.5,2.375,0.908,15617.3,0.6886,15505.8,67.71,1.3036,0.034351,250.82,True,physics_simulated_synthetic
BGW-001,32496.07,1100.4,4.696,124.91,58.83,1.0,3316.2,3811.5,2.375,0.989,15884.4,0.3451,17029.8,14.61,6.7438,0.044778,44.9,True,physics_simulated_synthetic
BGW-001,2501.44,1107.7,5.956,112.2,54.31,1.0,3316.2,3811.5,2.375,0.92,15657.7,0.4851,16013.6,39.81,2.5212,0.037822,128.66,True,physics_simulated_synthetic
BGW-001,217.81,1074.9,5.969,85.91,31.23,1.0,3316.2,3811.5,2.375,0.942,15726.3,0.696,15692.0,68.21,2.5072,0.028376,97.29,True,physics_simulated_synthetic
BGW-001,13627.65,702.9,2.678,75.97,34.47,1.0,3316.2,3811.5,2.375,0.954,15759.1,0.4031,16576.0,24.47,6.6886,0.026508,15.29,True,physics_simulated_synthetic
BGW-001,14326.15,235.5,5.521,131.85,56.08,1.0,3316.2,3811.5,2.375,0.969,15821.6,0.3773,16532.3,21.65,4.6347,0.045885,78.71,True,physics_simulated_synthetic
BGW-001,307.36,1192.0,5.891,106.05,45.98,1.0,3316.2,3811.5,2.375,0.977,15847.6,0.6696,16122.1,63.57,1.8773,0.035989,162.61,True,physics_simulated_synthetic
BGW-001,150.7,1043.7,4.097,137.34,53.74,1.0,3316.2,3811.5,2.375,0.918,15645.9,0.75,15736.7,73.2,1.3616,0.045494,197.14,True,physics_simulated_synthetic
BGW-001,22238.6,858.0,3.306,67.45,48.25,1.0,3316.2,3811.5,2.375,0.93,15681.0,0.3727,16579.1,19.14,6.1102,0.023539,18.34,True,physics_simulated_synthetic
BGW-001,14541.02,455.2,5.872,138.52,50.26,1.0,3316.2,3811.5,2.375,0.915,15642.8,0.3739,16596.1,25.46,4.4152,0.048393,92.68,True,physics_simulated_synthetic
BGW-002,58.29,509.8,7.971,141.77,42.14,1.0,4208.8,4278.6,2.875,0.961,19367.7,0.6941,19301.3,69.49,2.2434,0.0576,294.69,True,physics_simulated_synthetic
BGW-002,1956.96,343.8,7.164,129.14,47.73,1.0,4208.8,4278.6,2.875,0.929,19245.1,0.4651,19527.5,41.54,3.3527,0.053083,163.33,True,physics_simulated_synthetic
BGW-002,494.74,656.7,3.265,90.31,33.96,1.0,4208.8,4278.6,2.875,0.967,19358.9,0.6438,19492.4,63.48,3.078,0.037055,56.59,True,physics_simulated_synthetic
BGW-002,8896.46,552.2,3.712,114.63,55.38,1.0,4208.8,4278.6,2.875,0.953,19310.4,0.4052,20037.8,24.56,5.0138,0.04835,51.55,True,physics_simulated_synthetic
BGW-002,138.25,567.9,7.057,107.27,39.53,1.0,4208.8,4278.6,2.875,0.908,19164.5,0.6723,19186.8,65.33,2.5285,0.043326,174.13,True,physics_simulated_synthetic
BGW-002,107.36,486.3,7.367,105.81,39.3,1.0,4208.8,4278.6,2.875,0.904,19154.5,0.6802,19138.9,68.63,2.4151,0.042628,187.24,True,physics_simulated_synthetic
BGW-002,37444.69,1180.9,5.318,70.34,41.78,1.0,4208.8,4278.6,2.875,0.924,19209.8,0.3202,20602.0,9.06,18.5207,0.030504,12.61,True,physics_simulated_synthetic
BGW-002,19014.94,809.6,4.475,140.83,51.32,1.0,4208.8,4278.6,2.875,0.967,19364.2,0.3572,20561.7,19.61,6.9546,0.060956,56.48,True,physics_simulated_synthetic
BGW-002,403.15,366.4,4.906,106.62,37.85,1.0,4208.8,4278.6,2.875,0.984,19424.0,0.6322,19649.3,60.36,2.9276,0.044098,106.41,True,physics_simulated_synthetic
BGW-002,8580.51,1043.6,6.71,121.96,32.65,1.0,4208.8,4278.6,2.875,0.922,19215.1,0.3748,20139.1,24.32,8.6334,0.051703,57.87,True,physics_simulated_synthetic
BGW-002,30578.2,444.0,2.507,71.9,45.59,1.0,4208.8,4278.6,2.875,0.985,19419.0,0.356,20728.2,14.91,10.3828,0.031371,10.91,True,physics_simulated_synthetic
BGW-002,28423.32,338.6,7.207,114.26,32.95,1.0,4208.8,4278.6,2.875,0.958,19345.8,0.3149,20549.0,9.42,22.5475,0.049422,22.75,True,physics_simulated_synthetic
BGW-002,14485.0,730.2,4.129,135.48,48.59,1.0,4208.8,4278.6,2.875,0.959,19336.2,0.374,20400.1,19.71,7.2513,0.058178,47.7,True,physics_simulated_synthetic
BGW-002,56.82,1063.1,5.083,76.8,56.06,1.0,4208.8,4278.6,2.875,0.901,19128.9,0.7508,19164.1,75.19,1.5474,0.030981,146.55,True,physics_simulated_synthetic
BGW-002,30370.01,1171.5,3.499,77.61,54.05,1.0,4208.8,4278.6,2.875,0.937,19251.9,0.346,20700.6,13.03,10.0009,0.033818,17.04,True,physics_simulated_synthetic
BGW-002,1317.81,1051.6,6.705,114.64,48.83,1.0,4208.8,4278.6,2.875,0.905,19155.7,0.502,19308.0,43.54,3.0914,0.046592,145.52,True,physics_simulated_synthetic
BGW-002,480.24,950.3,2.621,89.64,47.4,1.0,4208.8,4278.6,2.875,0.931,19228.6,0.659,19264.3,64.91,2.1313,0.036352,64.37,True,physics_simulated_synthetic
BGW-002,79.72,1165.0,7.074,67.08,58.65,1.0,4208.8,4278.6,2.875,0.969,19373.3,0.699,19429.3,68.53,1.6453,0.027435,169.85,True,physics_simulated_synthetic
BGW-002,1280.56,1100.8,7.362,136.9,31.91,1.0,4208.8,4278.6,2.875,0.982,19436.2,0.4957,19722.8,41.87,5.0247,0.056836,119.92,True,physics_simulated_synthetic
BGW-002,9871.28,248.1,3.698,126.84,32.87,1.0,4208.8,4278.6,2.875,0.969,19367.4,0.3994,20180.6,26.57,7.8626,0.053881,36.49,True,physics_simulated_synthetic
BGW-002,371.77,974.7,7.423,67.56,50.82,1.0,4208.8,4278.6,2.875,0.938,19266.9,0.5971,19427.3,58.33,2.2306,0.027628,132.4,True,physics_simulated_synthetic
BGW-002,81.12,1040.0,7.362,75.43,53.07,1.0,4208.8,4278.6,2.875,0.962,19349.6,0.693,19466.5,65.47,1.907,0.030907,171.81,True,physics_simulated_synthetic
BGW-002,22823.61,834.8,6.666,132.25,42.59,1.0,4208.8,4278.6,2.875,0.937,19271.2,0.3284,20534.0,15.97,10.2742,0.057163,53.41,True,physics_simulated_synthetic
BGW-002,314.33,329.3,7.678,125.42,42.29,1.0,4208.8,4278.6,2.875,0.954,19334.6,0.6063,19394.8,57.77,2.702,0.051202,209.51,True,physics_simulated_synthetic
BGW-002,96.69,1131.2,4.783,88.1,34.41,1.0,4208.8,4278.6,2.875,0.977,19396.3,0.7349,19415.0,70.68,2.717,0.036005,91.28,True,physics_simulated_synthetic
BGW-002,466.74,565.0,6.557,137.66,51.58,1.0,4208.8,4278.6,2.875,0.939,19279.0,0.5921,19639.5,56.46,2.2951,0.056911,234.12,True,physics_simulated_synthetic
BGW-002,34932.49,460.3,4.459,104.05,31.84,1.0,4208.8,4278.6,2.875,0.991,19446.1,0.3308,21050.3,9.87,22.8073,0.046103,12.98,True,physics_simulated_synthetic
BGW-002,115.24,1097.8,5.583,122.27,38.6,1.0,4208.8,4278.6,2.875,0.949,19304.2,0.7098,19260.1,71.49,2.3754,0.049569,167.76,True,physics_simulated_synthetic
BGW-002,2050.62,1021.0,4.78,105.32,40.37,1.0,4208.8,4278.6,2.875,0.954,19316.6,0.4924,19894.1,43.74,3.8352,0.044103,79.15,True,physics_simulated_synthetic
BGW-002,36104.59,765.0,2.6,122.36,36.21,1.0,4208.8,4278.6,2.875,0.953,19308.7,0.3478,20905.6,11.58,16.9697,0.053844,11.88,True,physics_simulated_synthetic
BGW-002,6532.36,1016.4,5.975,69.31,52.38,1.0,4208.8,4278.6,2.875,0.986,19431.1,0.3978,20235.8,28.08,4.6826,0.029523,54.24,True,physics_simulated_synthetic
BGW-002,8354.5,426.1,7.96,96.83,59.81,1.0,4208.8,4278.6,2.875,0.951,19319.1,0.3641,20336.7,20.39,5.6763,0.04145,83.7,True,physics_simulated_synthetic
BGW-002,686.09,288.0,3.123,122.18,50.64,1.0,4208.8,4278.6,2.875,0.935,19245.5,0.6156,19386.4,53.45,2.4379,0.04986,91.98,True,physics_simulated_synthetic
BGW-002,38599.43,893.8,5.34,100.29,56.49,1.0,4208.8,4278.6,2.875,0.945,19288.3,0.3189,20852.1,9.86,12.7379,0.044021,26.57,True,physics_simulated_synthetic
BGW-002,269.44,585.5,7.36,140.03,32.02,1.0,4208.8,4278.6,2.875,0.997,19489.4,0.623,19603.5,59.16,3.5217,0.057785,173.91,True,physics_simulated_synthetic
BGW-002,17541.35,1149.9,3.742,73.14,52.16,1.0,4208.8,4278.6,2.875,0.931,19231.8,0.3686,20384.4,16.87,7.8835,0.031385,21.45,True,physics_simulated_synthetic
BGW-002,683.42,330.7,7.846,89.44,38.2,1.0,4208.8,4278.6,2.875,0.908,19167.8,0.5408,19520.8,48.73,3.5697,0.036754,116.32,True,physics_simulated_synthetic
BGW-002,267.31,638.4,2.576,123.29,31.32,1.0,4208.8,4278.6,2.875,0.967,19355.6,0.7128,19297.9,70.03,2.995,0.050084,62.03,True,physics_simulated_synthetic
BGW-002,758.19,1002.9,7.71,123.4,46.98,1.0,4208.8,4278.6,2.875,0.941,19291.0,0.5341,19665.2,50.03,2.8484,0.051081,199.11,True,physics_simulated_synthetic
BGW-002,63.62,1102.6,2.5,112.51,60.0,1.0,4208.8,4278.6,2.875,0.968,19360.6,0.8046,19149.6,79.89,1.3599,0.045352,120.07,True,physics_simulated_synthetic
BGW-002,18041.12,1022.6,6.67,125.89,44.99,1.0,4208.8,4278.6,2.875,0.949,19313.3,0.3386,20548.7,17.05,9.115,0.054453,57.38,True,physics_simulated_synthetic
BGW-002,1804.15,980.4,6.06,94.8,39.08,1.0,4208.8,4278.6,2.875,0.981,19417.7,0.4853,19774.4,42.8,4.0243,0.039462,85.58,True,physics_simulated_synthetic
BGW-002,2996.64,1034.8,7.097,128.3,49.17,1.0,4208.8,4278.6,2.875,0.923,19223.7,0.4351,19682.8,33.59,4.0559,0.053156,133.93,True,physics_simulated_synthetic
BGW-002,14220.27,832.4,4.125,73.33,54.01,1.0,4208.8,4278.6,2.875,0.91,19157.5,0.375,20408.7,20.9,6.1546,0.031504,30.41,True,physics_simulated_synthetic
BGW-002,2419.96,728.3,5.127,76.14,34.21,1.0,4208.8,4278.6,2.875,0.917,19184.8,0.4748,19704.4,38.4,5.1057,0.031582,45.67,True,physics_simulated_synthetic
BGW-002,143.06,870.0,2.93,69.44,34.75,1.0,4208.8,4278.6,2.875,0.96,19332.3,0.7522,19347.9,71.88,2.6365,0.028279,45.26,True,physics_simulated_synthetic
BGW-002,4899.46,533.7,4.743,119.39,31.67,1.0,4208.8,4278.6,2.875,0.902,19136.2,0.4297,19550.4,32.53,6.4598,0.049132,51.95,True,physics_simulated_synthetic
BGW-002,1843.18,1190.8,3.952,106.86,54.87,1.0,4208.8,4278.6,2.875,0.93,19228.7,0.513,19640.4,46.52,2.6188,0.04418,96.01,True,physics_simulated_synthetic
BGW-002,3035.45,803.5,7.376,126.51,47.62,1.0,4208.8,4278.6,2.875,0.949,19316.5,0.431,19755.7,35.04,4.0294,0.052609,138.68,True,physics_simulated_synthetic
BGW-002,7338.55,717.1,4.175,70.34,52.92,1.0,4208.8,4278.6,2.875,0.957,19323.4,0.4111,20211.3,23.9,5.4384,0.029924,33.08,True,physics_simulated_synthetic
BGW-002,468.64,641.6,6.632,100.63,59.33,1.0,4208.8,4278.6,2.875,0.991,19454.0,0.5905,19601.5,56.42,1.9932,0.04152,198.93,True,physics_simulated_synthetic
BGW-002,7443.04,665.1,6.447,118.46,51.71,1.0,4208.8,4278.6,2.875,0.926,19226.7,0.3853,20051.8,25.13,5.2525,0.050002,88.38,True,physics_simulated_synthetic
BGW-002,4260.33,792.1,4.87,136.05,37.1,1.0,4208.8,4278.6,2.875,0.913,19177.0,0.4374,19880.6,32.18,5.668,0.056934,70.44,True,physics_simulated_synthetic
BGW-002,27757.86,445.9,5.416,110.14,35.08,1.0,4208.8,4278.6,2.875,0.987,19438.6,0.3314,20717.6,11.67,17.2256,0.048031,21.75,True,physics_simulated_synthetic
BGW-002,53.52,582.6,3.921,113.28,30.9,1.0,4208.8,4278.6,2.875,0.996,19461.2,0.7779,19651.8,76.93,2.8138,0.046858,94.03,True,physics_simulated_synthetic
BGW-002,284.5,458.9,5.806,137.03,54.68,1.0,4208.8,4278.6,2.875,0.904,19148.8,0.6452,19208.4,63.88,1.8717,0.055406,247.5,True,physics_simulated_synthetic
BGW-002,104.99,534.2,4.533,140.32,45.33,1.0,4208.8,4278.6,2.875,0.96,19341.0,0.7359,19754.6,75.15,1.9738,0.058351,192.95,True,physics_simulated_synthetic
BGW-002,567.74,1000.1,6.725,70.89,42.23,1.0,4208.8,4278.6,2.875,0.944,19285.7,0.5728,19311.3,55.5,2.8046,0.028819,99.51,True,physics_simulated_synthetic
BGW-002,6717.44,844.1,5.332,138.7,45.59,1.0,4208.8,4278.6,2.875,0.984,19428.7,0.4032,20285.7,30.67,4.9386,0.059228,92.08,True,physics_simulated_synthetic
BGW-002,2226.6,798.6,4.932,115.65,42.89,1.0,4208.8,4278.6,2.875,0.963,19350.2,0.4839,19910.0,40.14,3.9365,0.048468,87.44,True,physics_simulated_synthetic
BGW-002,278.87,515.5,2.773,94.6,49.03,1.0,4208.8,4278.6,2.875,0.959,19327.1,0.7051,19514.7,65.13,2.08,0.03886,74.6,True,physics_simulated_synthetic
BGW-002,249.78,301.8,3.551,90.33,49.35,1.0,4208.8,4278.6,2.875,0.901,19124.8,0.6982,19301.4,69.93,1.9034,0.0367,98.59,True,physics_simulated_synthetic
BGW-002,424.65,499.3,5.108,141.62,32.3,1.0,4208.8,4278.6,2.875,0.966,19365.1,0.6242,19726.7,58.41,3.5585,0.058807,121.56,True,physics_simulated_synthetic
BGW-002,74.88,1118.9,5.002,85.69,53.4,1.0,4208.8,4278.6,2.875,0.907,19149.8,0.7421,19205.1,71.56,1.7108,0.034643,145.84,True,physics_simulated_synthetic
BGW-002,21652.99,250.0,5.132,127.89,34.27,1.0,4208.8,4278.6,2.875,0.915,19182.4,0.3448,20541.3,14.85,13.7331,0.055298,29.76,True,physics_simulated_synthetic
BGW-002,12537.91,866.2,4.764,128.66,52.48,1.0,4208.8,4278.6,2.875,0.989,19444.0,0.3747,20478.6,23.4,5.6767,0.055462,67.03,True,physics_simulated_synthetic
BGW-002,9534.78,716.6,7.711,136.96,36.28,1.0,4208.8,4278.6,2.875,0.963,19371.2,0.3596,20228.1,21.45,8.8468,0.058319,73.19,True,physics_simulated_synthetic
BGW-002,2000.97,360.2,6.943,89.89,32.97,1.0,4208.8,4278.6,2.875,0.994,19466.7,0.4661,19667.0,40.95,4.9586,0.037213,75.03,True,physics_simulated_synthetic
BGW-002,788.28,655.4,3.357,129.87,46.38,1.0,4208.8,4278.6,2.875,0.958,19329.0,0.5984,19777.9,55.7,2.6058,0.05407,100.31,True,physics_simulated_synthetic
BGW-002,16920.12,1109.6,5.196,80.48,36.88,1.0,4208.8,4278.6,2.875,0.956,19321.9,0.3555,20577.4,19.2,9.8893,0.034858,26.37,True,physics_simulated_synthetic
BGW-002,55.01,1191.8,4.408,72.82,48.77,1.0,4208.8,4278.6,2.875,0.913,19167.1,0.7663,19188.4,76.8,1.7435,0.029414,107.08,True,physics_simulated_synthetic
BGW-002,5971.44,1048.7,7.073,67.8,32.71,1.0,4208.8,4278.6,2.875,0.981,19415.9,0.3914,20189.7,27.11,7.7502,0.028814,37.87,True,physics_simulated_synthetic
BGW-002,190.7,918.7,7.108,91.53,47.53,1.0,4208.8,4278.6,2.875,0.901,19137.4,0.6515,19240.8,61.34,2.246,0.037071,168.94,True,physics_simulated_synthetic
BGW-002,2507.87,764.3,5.681,107.34,30.41,1.0,4208.8,4278.6,2.875,0.979,19410.3,0.465,19872.3,40.69,5.4669,0.044902,67.19,True,physics_simulated_synthetic
BGW-002,38158.79,885.0,7.723,120.13,36.14,1.0,4208.8,4278.6,2.875,0.958,19348.8,0.2996,20984.6,12.0,16.465,0.053064,35.84,True,physics_simulated_synthetic
BGW-002,767.19,379.2,7.825,90.65,49.92,1.0,4208.8,4278.6,2.875,0.986,19442.3,0.5315,19572.6,51.57,2.5877,0.037346,162.63,True,physics_simulated_synthetic
BGW-002,14197.31,1119.5,6.236,125.08,56.9,1.0,4208.8,4278.6,2.875,0.909,19167.9,0.3538,20327.5,18.57,6.5492,0.053521,73.38,True,physics_simulated_synthetic
BGW-002,411.66,739.7,3.45,94.09,56.5,1.0,4208.8,4278.6,2.875,0.958,19325.8,0.6572,19412.9,62.77,1.863,0.03845,102.53,True,physics_simulated_synthetic
BGW-002,1934.85,705.5,5.447,110.14,37.1,1.0,4208.8,4278.6,2.875,0.979,19408.0,0.488,20023.8,41.27,4.4512,0.046423,81.81,True,physics_simulated_synthetic
BGW-002,111.98,1156.8,4.655,139.07,39.3,1.0,4208.8,4278.6,2.875,0.977,19401.3,0.7299,19462.5,73.18,2.3032,0.056975,165.81,True,physics_simulated_synthetic
BGW-002,7372.3,1184.7,4.034,102.64,37.74,1.0,4208.8,4278.6,2.875,0.915,19178.3,0.4125,20158.6,27.66,6.5742,0.043552,38.48,True,physics_simulated_synthetic
BGW-002,7045.66,733.6,3.37,143.05,53.68,1.0,4208.8,4278.6,2.875,0.926,19215.0,0.4233,19940.0,31.9,3.9629,0.060041,73.51,True,physics_simulated_synthetic
BGW-002,6847.51,895.3,5.712,106.22,49.29,1.0,4208.8,4278.6,2.875,0.979,19409.2,0.3978,20350.3,27.16,5.1742,0.0455,72.33,True,physics_simulated_synthetic
BGW-002,11419.72,756.0,5.254,88.81,51.91,1.0,4208.8,4278.6,2.875,0.982,19416.8,0.3744,20429.3,20.95,6.3928,0.038191,45.2,True,physics_simulated_synthetic
BGW-002,547.28,1028.0,7.632,97.41,35.02,1.0,4208.8,4278.6,2.875,0.992,19463.0,0.5624,19593.0,53.14,3.5843,0.040174,123.18,True,physics_simulated_synthetic
BGW-002,4468.34,1145.8,4.442,97.89,46.26,1.0,4208.8,4278.6,2.875,0.928,19222.2,0.4395,19775.9,34.3,4.2417,0.040748,61.45,True,physics_simulated_synthetic
BGW-002,870.89,788.9,6.914,136.37,32.25,1.0,4208.8,4278.6,2.875,0.996,19482.0,0.5336,19767.7,51.11,4.0824,0.056743,138.39,True,physics_simulated_synthetic
BGW-002,897.13,445.1,3.817,143.05,52.33,1.0,4208.8,4278.6,2.875,0.945,19284.3,0.5785,19393.7,54.29,2.3238,0.058399,138.14,True,physics_simulated_synthetic
BGW-002,327.29,584.3,7.171,101.88,36.62,1.0,4208.8,4278.6,2.875,0.932,19250.9,0.6112,19449.1,57.74,3.1314,0.041708,137.55,True,physics_simulated_synthetic
BGW-002,998.55,858.1,5.362,137.74,33.79,1.0,4208.8,4278.6,2.875,0.96,19343.4,0.5444,19566.1,50.59,3.8954,0.056729,112.45,True,physics_simulated_synthetic
BGW-002,18613.3,504.9,2.677,119.67,38.56,1.0,4208.8,4278.6,2.875,0.908,19148.6,0.3774,20097.3,18.75,9.463,0.050624,20.62,True,physics_simulated_synthetic
BGW-002,11753.07,601.3,5.988,85.96,52.7,1.0,4208.8,4278.6,2.875,0.94,19271.8,0.3655,20171.7,21.05,6.1892,0.036499,50.85,True,physics_simulated_synthetic
BGW-002,20696.34,540.6,3.52,110.05,40.72,1.0,4208.8,4278.6,2.875,0.947,19290.7,0.3631,20419.9,18.94,9.0107,0.047302,26.61,True,physics_simulated_synthetic
BGW-002,184.4,252.4,6.734,90.27,42.78,1.0,4208.8,4278.6,2.875,0.952,19316.6,0.6603,19265.5,64.96,2.36,0.036607,150.41,True,physics_simulated_synthetic
BGW-002,516.26,367.6,4.645,112.15,45.26,1.0,4208.8,4278.6,2.875,0.967,19363.3,0.6149,19410.2,57.16,2.5535,0.045822,120.04,True,physics_simulated_synthetic
BGW-002,1160.1,472.6,6.576,122.98,51.41,1.0,4208.8,4278.6,2.875,0.956,19335.5,0.5142,19805.9,45.56,2.8778,0.051273,168.73,True,physics_simulated_synthetic
BGW-002,1651.74,1110.5,3.201,120.41,33.61,1.0,4208.8,4278.6,2.875,0.911,19160.4,0.5337,19503.1,52.02,3.797,0.049434,60.0,True,physics_simulated_synthetic
BGW-002,21049.93,1158.7,6.72,70.83,31.43,1.0,4208.8,4278.6,2.875,0.986,19434.3,0.3314,20582.2,15.34,14.5281,0.030685,20.44,True,physics_simulated_synthetic
BGW-002,2128.64,766.5,5.614,137.41,57.3,1.0,4208.8,4278.6,2.875,0.905,19152.7,0.4783,19651.7,42.78,2.7285,0.05684,168.4,True,physics_simulated_synthetic
BGW-002,8596.8,529.1,4.371,135.03,45.61,1.0,4208.8,4278.6,2.875,0.941,19270.9,0.3995,20038.2,26.14,5.7203,0.056956,62.67,True,physics_simulated_synthetic
BGW-002,24259.96,474.6,4.102,70.75,57.85,1.0,4208.8,4278.6,2.875,0.956,19318.3,0.3498,20486.4,15.96,7.5518,0.030512,23.86,True,physics_simulated_synthetic
BGW-002,72.73,1139.8,2.541,142.32,49.1,1.0,4208.8,4278.6,2.875,0.996,19461.1,0.798,19534.9,82.06,1.6502,0.058523,129.78,True,physics_simulated_synthetic
BGW-002,68.57,1183.2,5.71,80.38,32.38,1.0,4208.8,4278.6,2.875,0.965,19356.6,0.7312,19401.4,70.97,2.8742,0.032827,93.91,True,physics_simulated_synthetic
BGW-002,37604.5,561.3,7.187,96.28,57.26,1.0,4208.8,4278.6,2.875,0.987,19445.0,0.3043,20737.1,8.67,14.2144,0.042028,30.6,True,physics_simulated_synthetic
BGW-002,50.78,912.4,5.103,140.16,48.15,1.0,4208.8,4278.6,2.875,0.964,19355.9,0.754,19390.1,72.88,1.8808,0.057206,223.52,True,physics_simulated_synthetic
BGW-002,72.42,393.6,7.954,81.06,57.91,1.0,4208.8,4278.6,2.875,0.922,19215.2,0.6869,19023.7,64.75,1.7268,0.032458,215.31,True,physics_simulated_synthetic
BGW-002,659.12,836.0,5.703,100.47,46.87,1.0,4208.8,4278.6,2.875,0.911,19170.3,0.5757,19417.6,55.31,2.5495,0.041067,132.3,True,physics_simulated_synthetic
BGW-002,10158.64,440.9,5.574,70.64,33.97,1.0,4208.8,4278.6,2.875,0.994,19458.9,0.3773,20386.7,21.3,9.5908,0.030313,25.37,True,physics_simulated_synthetic
BGW-002,238.05,735.7,3.823,129.94,32.51,1.0,4208.8,4278.6,2.875,0.905,19140.9,0.6965,19154.1,67.41,2.9744,0.052389,96.96,True,physics_simulated_synthetic
BGW-002,713.46,286.7,4.162,127.19,46.76,1.0,4208.8,4278.6,2.875,0.969,19370.6,0.5938,19574.1,55.46,2.5693,0.052407,122.25,True,physics_simulated_synthetic
BGW-002,110.55,377.5,7.227,131.39,48.04,1.0,4208.8,4278.6,2.875,0.922,19222.6,0.6813,19187.5,66.23,2.0527,0.053068,269.05,True,physics_simulated_synthetic
BGW-002,31545.99,872.0,6.853,84.22,50.85,1.0,4208.8,4278.6,2.875,0.971,19382.3,0.3137,20756.8,9.48,14.6486,0.036798,24.79,True,physics_simulated_synthetic
BGW-002,66.99,927.8,6.588,79.02,44.0,1.0,4208.8,4278.6,2.875,0.948,19299.8,0.7149,19235.2,69.61,2.1374,0.031995,142.0,True,physics_simulated_synthetic
BGW-002,11130.38,842.0,5.285,129.66,54.34,1.0,4208.8,4278.6,2.875,0.911,19171.3,0.3754,20170.7,22.25,5.6769,0.055054,73.81,True,physics_simulated_synthetic
BGW-002,76.97,493.8,7.952,76.41,45.69,1.0,4208.8,4278.6,2.875,0.941,19278.5,0.6846,19263.0,69.13,2.0758,0.030983,170.92,True,physics_simulated_synthetic
BGW-002,4772.52,511.4,5.141,99.87,47.3,1.0,4208.8,4278.6,2.875,0.913,19174.0,0.4266,19892.9,31.16,4.5933,0.041818,67.4,True,physics_simulated_synthetic
BGW-002,7187.74,957.7,5.393,119.73,53.91,1.0,4208.8,4278.6,2.875,0.924,19216.4,0.3985,19753.8,28.75,4.3378,0.049786,89.13,True,physics_simulated_synthetic
BGW-002,27326.17,1153.2,3.204,138.56,32.13,1.0,4208.8,4278.6,2.875,0.963,19347.7,0.3536,20540.3,14.31,15.203,0.059908,18.18,True,physics_simulated_synthetic
BGW-002,27144.35,754.2,3.473,79.02,44.78,1.0,4208.8,4278.6,2.875,0.924,19205.4,0.3512,20516.1,13.03,11.9711,0.034127,14.26,True,physics_simulated_synthetic
BGW-002,35727.41,932.0,3.786,95.86,32.79,1.0,4208.8,4278.6,2.875,0.991,19442.5,0.3363,20687.1,8.89,24.1468,0.041742,9.43,True,physics_simulated_synthetic
BGW-002,3468.05,487.8,5.22,71.16,59.57,1.0,4208.8,4278.6,2.875,0.98,19407.0,0.4473,19983.7,33.7,3.3886,0.029935,66.4,True,physics_simulated_synthetic
BGW-002,4299.29,480.9,2.885,66.42,48.81,1.0,4208.8,4278.6,2.875,0.98,19400.0,0.4625,20233.6,34.72,4.0635,0.02829,28.92,True,physics_simulated_synthetic
BGW-002,96.32,274.3,7.061,81.69,36.7,1.0,4208.8,4278.6,2.875,0.992,19457.2,0.6909,19517.2,69.65,2.5986,0.033562,131.32,True,physics_simulated_synthetic
BGW-002,85.07,368.0,3.676,110.9,38.82,1.0,4208.8,4278.6,2.875,0.938,19257.0,0.7648,19241.7,74.37,2.2688,0.044919,104.81,True,physics_simulated_synthetic
BGW-002,115.32,980.4,4.973,107.35,56.74,1.0,4208.8,4278.6,2.875,0.927,19221.4,0.7218,19436.6,70.69,1.6494,0.043919,190.69,True,physics_simulated_synthetic
BGW-002,6032.16,554.6,7.151,97.0,51.85,1.0,4208.8,4278.6,2.875,0.992,19459.3,0.39,20254.8,27.06,4.9145,0.041355,86.66,True,physics_simulated_synthetic
